"yC3ZMb href","Vpc5Fe","GSM50","KgoSse href","y3Ibjb","OA1nbd","gERoBf href","gd5Tqf","uo5PT","XVR0jd","PhaUTe","GSM50 2","KmCjbd","QVQhvb","enjdgf","qGGAec","KmCjbd 2","qGGAec 2","UEEEAc","RJCWf","qGGAec 3","OA1nbd 2","qGGAec 4","UEEEAc 2","RJCWf 2"
"https://www.google.com/maps/contrib/100359063658405477781/reviews?hl=en-GB","Nik Irwani","1 review1 photo","https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnSUNtc0tYenhnRRAB&t=1&entityid=ChdDSUhNMG9nS0VJQ0FnSUNtc0tYenhnRRItChZDSUhNMG9nS0VJQ0FnSUNtc0tYekpnEhNDZ3dJLUl2cmpRWVFzUGVZNHdFGi4KF0NJSE0wb2dLRUlDQWdJQ21zS1h6cGdFEhNDZ3dJLUl2cmpRWVFzUGVZNHdFIhIJAAAAAAAAAAAR13gPzmG-tlwqE0Nnd0ktSXZyalFZUXNQZVk0d0U&wv=1&d=286732336&gsas=1","3 years ago","Dr sgt peramah dan baik..layanan staff memuaskan..","[object Object]","_","1","🙏","Klinik Pergigian Alam Megah (owner)","3 years ago","Terima kasih :)","","·","See translation (English)","Thank You :)","See original (Indonesian)","Translated by Google","·","See translation (English)","The doctor is very friendly and kind..the staff service is satisfactory..","See original (Malay)","Translated by Google","·"
"https://www.google.com/maps/contrib/100853728165247426550/reviews?hl=en-GB","Fadilla Utami","2 reviews","https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnTUNRanJYMXh3RRAB&t=1&entityid=ChdDSUhNMG9nS0VJQ0FnTUNRanJYMXh3RRItChZDSUhNMG9nS0VJQ0FnTUNRanJYMUp3EhNDZ3dJaklPYnZnWVEtT19Ua0FNGi4KF0NJSE0wb2dLRUlDQWdNQ1FqclgxcHdFEhNDZ3dJaklPYnZnWVEtT19Ua0FNIhIJAAAAAAAAAAAR13gPzmG-tlwqE0Nnd0lqSU9idmdZUS1PX1RrQU0&wv=1&d=286732336&gsas=1","7 months ago","Klinik gigi yg selalu buat pelanggan selesa dn sronok","[object Object]","_","","","Klinik Pergigian Alam Megah (owner)","7 months ago","Terima kasih Fadilla atas review anda😀.","Hover to react","","See translation (English)","Thank you Fadilla for your review😀.","See original (Indonesian)","Translated by Google","·","See translation (English)","A dental clinic that always makes customers comfortable and happy.","See original (Malay)","Translated by Google","·"
"https://www.google.com/maps/contrib/108325429879332329703/reviews?hl=en-GB","Imran Mere","1 review","https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnTURnbFo3aUF3EAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnTURnbFo3aUF3Ei0KF0NJSE0wb2dLRUlDQWdNRGdsWjdpZ3dFEhJDZ3NJemZuNnZRWVEtSWVNV0EaLAoWQ0lITTBvZ0tFSUNBZ01EZ2xaN2lRdxISQ2dzSXpmbjZ2UVlRLUllTVdBIhIJAAAAAAAAAAAR13gPzmG-tlwqEkNnc0l6Zm42dlFZUS1JZU1XQQ&wv=1&d=286732336&gsas=1","7 months ago","Sangat berpuas hati dan cepat selesaikan masalah sakit gigi","[object Object]","_","","","Klinik Pergigian Alam Megah (owner)","7 months ago","Terima kasih!!","Hover to react","","See translation (English)","Thank You!!","See original (Indonesian)","Translated by Google","·","See translation (English)","Very satisfied and quickly solved the toothache problem","See original (Malay)","Translated by Google","·"
"https://www.google.com/maps/contrib/112274864517757424425/reviews?hl=en-GB","sagit starz","2 reviews1 photo","https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnTURnbGVlWkdBEAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnTURnbGVlWkdBEi4KF0NJSE0wb2dLRUlDQWdNRGdsZWVabUFFEhNDZ3dJeDRYN3ZRWVE0TUdjMGdNGi0KFkNJSE0wb2dLRUlDQWdNRGdsZWVaV0ESE0Nnd0l4NFg3dlFZUTRNR2MwZ00iEgkAAAAAAAAAABHXeA_OYb62XCoTQ2d3SXg0WDd2UVlRNE1HYzBnTQ&wv=1&d=286732336&gsas=1","7 months ago","Service terbaik.. Doktor mesra dan peramah","[object Object]","_","","","Klinik Pergigian Alam Megah (owner)","7 months ago","Terima kasih!!!","Hover to react","·","See translation (English)","Thank You!!!","See original (Indonesian)","Translated by Google","·","See translation (English)","Best service.. Friendly and kind doctor","See original (Malay)","Translated by Google","·"
"https://www.google.com/maps/contrib/104406731049708652745/reviews?hl=en-GB","Tyha Jaafar","Local Guide17 reviews12 photos","https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSUNSbjQtY0x3EAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnSUNSbjQtY0x3Ei0KF0NJSE0wb2dLRUlDQWdJQ1JuNC1jcndFEhJDZ3NJei1Uam9RWVFnT2lnU3caLAoWQ0lITTBvZ0tFSUNBZ0lDUm40LWNidxISQ2dzSXotVGpvUVlRZ09pZ1N3IhIJAAAAAAAAAAAR13gPzmG-tlwqEkNnc0loLWJqb1FZUTJQM3NYdw&wv=1&d=286732336&gsas=1","2 years ago","Klinik gigi terbaik. Pergi sini untuk buat whitening. Murah. Doktor & nurse semua baik sangat. Lembut je. Gigi saya nmpk perbezaan ketara. Tak rugi buat kat sini. Berbaloiii..","[object Object]","_","1","🙏","Klinik Pergigian Alam Megah (owner)","2 years ago","Terima kasih dan jumpa lagi :)","","·","See translation (English)","Thank you and see you again :)","See original (Malay)","Translated by Google","·","See translation (English)","Best dental clinic. Went here for whitening. Cheap. The doctors & nurses are all very nice. Just gentle. My teeth showed a significant difference. There's no harm in doing it here. Worth it..","See original (Malay)","Translated by Google","·"
"https://www.google.com/maps/contrib/108843453719234756559/reviews?hl=en-GB","hafizah hidir","2 reviews","https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnTURvbGEydXdRRRAB&t=1&entityid=ChdDSUhNMG9nS0VJQ0FnTURvbGEydXdRRRItChZDSUhNMG9nS0VJQ0FnTURvbGEydUlREhNDZ3dJNVBhMndBWVE2THJxemdJGi0KFkNJSE0wb2dLRUlDQWdNRG9sYTJ1RVESE0Nnd0k1UGEyd0FZUTZMcnF6Z0kiEgkAAAAAAAAAABHXeA_OYb62XCoTQ2d3STVQYTJ3QVlRNkxycXpnSQ&wv=1&d=286732336&gsas=1","5 months ago","Ok! Doktor & staff baik2","[object Object]","_","","","","","","Hover to react","","","","","","","See translation (English)","Okay! Doctor & staff baik2","See original (Norwegian)","Translated by Google","·"
"https://www.google.com/maps/contrib/110713837222716334139/reviews?hl=en-GB","Syafiqah Amirah98","1 review","https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnTUNRcTVyQVlREAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnTUNRcTVyQVlREi4KF0NJSE0wb2dLRUlDQWdNQ1FxNXJBNFFFEhNDZ3dJc0ktcXZnWVE2TGJBbEFNGi0KFkNJSE0wb2dLRUlDQWdNQ1FxNXJBRVESE0Nnd0lzSS1xdmdZUTZMYkFsQU0iEgkAAAAAAAAAABHXeA_OYb62XCoTQ2d3SXNJLXF2Z1lRNkxiQWxBTQ&wv=1&d=286732336&gsas=1","7 months ago","Layanan doctor  n staf smua baik²...","[object Object]","_","","","Klinik Pergigian Alam Megah (owner)","7 months ago","Thank you Syafiqah for your feedback😀🙏","Hover to react","","","","","","","See translation (English)","The doctor and staff service are all good...","See original (Indonesian)","Translated by Google","·"
"https://www.google.com/maps/contrib/101292833668678243454/reviews?hl=en-GB","mohamad firdaus","3 reviews1 photo","https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnTURnellXbktREAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnTURnellXbktREi4KF0NJSE0wb2dLRUlDQWdNRGd6WVducVFFEhNDZ3dJeWNqOHZRWVF3TW53aUFNGi0KFkNJSE0wb2dLRUlDQWdNRGd6WVduYVESE0Nnd0l5Y2o4dlFZUXdNbndpQU0iEgkAAAAAAAAAABHXeA_OYb62XCoTQ2d3SXljajh2UVlRd01ud2lBTQ&wv=1&d=286732336&gsas=1","7 months ago","Mantab sekali service nya 👍🏻 harga berpatutan","[object Object]","_","","","Klinik Pergigian Alam Megah (owner)","7 months ago","Terima kasih😁","Hover to react","·","See translation (English)","Thank you😁","See original (Indonesian)","Translated by Google","·","See translation (English)","The service is really good 👍🏻 reasonable price","See original (Malay)","Translated by Google","·"
"https://www.google.com/maps/contrib/116872352420292352337/reviews?hl=en-GB","nur nabila","4 reviews15 photos","https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSURXaElYbkN3EAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnSURXaElYbkN3Ei4KF0NJSE0wb2dLRUlDQWdJRFdoSVhuaXdFEhNDZ3dJbWZ2QmtRWVEySlhJdkFFGi0KFkNJSE0wb2dLRUlDQWdJRFdoSVhuU3cSE0Nnd0ltZnZCa1FZUTJKWEl2QUUiEgkAAAAAAAAAABHXeA_OYb62XCoTQ2d3SW1mdkJrUVlRMkpYSXZBRQ&wv=1&d=286732336&gsas=1","3 years ago","Alhamdulillah happy sngt2 harini psang braces😍😍 puas hati sngt2 buat dekat klinik ni dpt dr yg baik & staff2 pun baik sngtt . Terimakasih layanan yg baik ✨","[object Object]","_","1","🙏","Klinik Pergigian Alam Megah (owner)","3 years ago","Terima kasih :)","","·","See translation (English)","Thank You :)","See original (Indonesian)","Translated by Google","·","See translation (English)","Alhamdulillah, I'm very happy today after installing braces😍😍 I'm very satisfied because I got a good doctor from this clinic and the staff are also very good. Thank you for the good service ✨","See original (Indonesian)","Translated by Google","·"
"https://www.google.com/maps/contrib/108184900363201769331/reviews?hl=en-GB","shahrom idayu","5 reviews4 photos","https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSUNod05tUVd3EAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnSUNod05tUVd3Ei4KF0NJSE0wb2dLRUlDQWdJQ2h3Tm1RMndFEhNDZ3dJcHF6dW5nWVFrSUhhcWdJGi0KFkNJSE0wb2dLRUlDQWdJQ2h3Tm1RT3cSE0Nnd0lwcXp1bmdZUWtJSGFxZ0kiEgkAAAAAAAAAABHXeA_OYb62XCoTQ2d3SXBxenVuZ1lRa0lIYXFnSQ&wv=1&d=286732336&gsas=1","2 years ago","Buat scalling and polishing kat sini . Buat scalling doktor perempuan . Next 2 weeks datang buat polishing dgn doktor chinese lelaki . Okay je as long takde bad experience kat sini , okay je . Bila call2 pon yang jawab baik je .","[object Object]","_","1","🙏","Klinik Pergigian Alam Megah (owner)","2 years ago","Terima kasih :)","","·","See translation (English)","Thank You :)","See original (Indonesian)","Translated by Google","·","See translation (English)","Do scalling and polishing here. Make scalling female doctor. Next 2 weeks come for polishing with a male Chinese doctor. It's okay as long as there is no bad experience here, it's okay. When you call, the one who answers is fine.","See original (Malay)","Translated by Google","·"
"https://www.google.com/maps/contrib/104818774770622980589/reviews?hl=en-GB","Asyikin Fisol","5 reviews2 photos","https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSUNjdTZTN09nEAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnSUNjdTZTN09nEi4KF0NJSE0wb2dLRUlDQWdJQ2N1NlM3dWdFEhNDZ3dJaGZqZTlBVVFrSWZOaEFJGi0KFkNJSE0wb2dLRUlDQWdJQ2N1NlM3ZWcSE0Nnd0loZmplOUFVUWtJZk5oQUkiEgkAAAAAAAAAABHXeA_OYb62XCoTQ2d3SWhmamU5QVVRa0lmTmhBSQ&wv=1&d=286732336&gsas=1","5 years ago","Klinik bersih tp doctor xdpt jumpe lubang gigi saya, sembur pkai angin mmg sakit, tp carik lubang tak jumpe. so tampalan dilakukan, cost RM80. 2 minggu lepastu, masih sakit. pergi klinik gigi lain, doctor lain jumpe lubang gigi. tampal di tempatnya.","[object Object]","_","","","","","","Hover to react","·","","","","","","See translation (English)","The clinic is clean, but the doctor can't find the hole in my tooth, spray using the wind still hurts, but the hole can't be found. so patching is done, cost RM80. 2 weeks ago, still sick. went to another dental clinic, another doctor found a cavity. paste in place.","See original (Malay)","Translated by Google","·"
"https://www.google.com/maps/contrib/113358904882210412584/reviews?hl=en-GB","az mya","1 review","https://www.google.com/local/review/rap/report?postId=ChRDSUhNMG9nS0VJQ0FnTUNBa3BCaxAB&t=1&entityid=ChRDSUhNMG9nS0VJQ0FnTUNBa3BCaxIuChdDSUhNMG9nS0VJQ0FnTUNBa3BEa2dBRRITQ2d3SW1PYnR2QVlROExYR3pnTRotChZDSUhNMG9nS0VJQ0FnTUNBa3BEa1FBEhNDZ3dJbU9idHZBWVE4TFhHemdNIhIJAAAAAAAAAAAR13gPzmG-tlwqE0Nnd0ltT2J0dkFZUThMWEd6Z00&wv=1&d=286732336&gsas=1","8 months ago","Good service ! Harga sgt berpatutan.","[object Object]","_","1","🙏","Klinik Pergigian Alam Megah (owner)","8 months ago","Terima kasih atas review anda :-)","","","See translation (English)","Thank you for your review :-)","See original (Indonesian)","Translated by Google","·","See translation (English)","Good service! Very reasonable price.","See original (Malay)","Translated by Google","·"
"https://www.google.com/maps/contrib/113877013417863134311/reviews?hl=en-GB","nurul hidayu","4 reviews1 photo","https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnTURnMVlHSFl3EAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnTURnMVlHSFl3Ei4KF0NJSE0wb2dLRUlDQWdNRGcxWUdINHdFEhNDZ3dJLXBqN3ZRWVF1S21VbmdFGi0KFkNJSE0wb2dLRUlDQWdNRGcxWUdIRXcSE0Nnd0ktcGo3dlFZUXVLbVVuZ0UiEgkAAAAAAAAAABHXeA_OYb62XCoTQ2d3SS1wajd2UVlRdUttVW5nRQ&wv=1&d=286732336&gsas=1","7 months ago","doc yang baikstaff klinik yang friendly","[object Object]","_","","","Klinik Pergigian Alam Megah (owner)","7 months ago","Terima kasih! Sila datang lagi","Hover to react","·","See translation (English)","Thank you! Please come again.","See original (Malay)","Translated by Google","·","See translation (English)","good docfriendly clinic staff","See original (Malay)","Translated by Google","·"
"https://www.google.com/maps/contrib/110238051665773536653/reviews?hl=en-GB","athirah mansor","1 review","https://www.google.com/local/review/rap/report?postId=ChRDSUhNMG9nS0VJQ0FnSURuOTR4ShAB&t=1&entityid=ChRDSUhNMG9nS0VJQ0FnSURuOTR4ShIuChdDSUhNMG9nS0VJQ0FnSURuOTR6SmdBRRITQ2d3SW5ZS2t1QVlRd0liVHFnSRotChZDSUhNMG9nS0VJQ0FnSURuOTR6SlFBEhNDZ3dJbllLa3VBWVF3SWJUcWdJIhIJAAAAAAAAAAAR13gPzmG-tlwqE0Nnd0luWUtrdUFZUXdJYlRxZ0k&wv=1&d=286732336&gsas=1","a year ago","Staff dan doctor semua peramah…baik hati🫶🏻","[object Object]","_","1","🙏","Klinik Pergigian Alam Megah (owner)","8 months ago","Terima kasih:-) , Sila datang lagi","","","See translation (English)","Thank you :-) , Please come again","See original (Malay)","Translated by Google","·","See translation (English)","The staff and doctors are all friendly...kind🫶🏻","See original (Malay)","Translated by Google","·"
"https://www.google.com/maps/contrib/111630206755351771600/reviews?hl=en-GB","Shamsinar Zulkafly","Local Guide44 reviews43 photos","https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSURzcnM2dldBEAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnSURzcnM2dldBEi0KFkNJSE0wb2dLRUlDQWdJRHNydTdQSWcSE0Nnd0l2ZjMtOGdVUW9NZXRyd0UaLgoXQ0lITTBvZ0tFSUNBZ0lEc3J1N1BvZ0USE0Nnd0l2ZjMtOGdVUW9NZXRyd0UiEgkAAAAAAAAAABHXeA_OYb62XCoTQ2d3SXZmMy04Z1VRb01ldHJ3RQ&wv=1&d=286732336&gsas=1","5 years ago","I call untuk tanya harga buat BSP before dtg sana. Call dia bole jawab. Bila pergi sane klinik tutup sbb doctor rehat. Kalo waktu rehat at least u bole inform i yg tgh call time u break. Wasting my time. BSP kne buat ikut timing bukan bila2 …","[object Object]","_","","","Klinik Pergigian Alam Megah (owner)","8 months ago","Hi Shamsinar, kita klinik pergigian yang menyediakan rawatan pergigian sahaja.Rawatan BSP dibuat di klinik medikal sahaja.","Hover to react","·","See translation (English)","Hi Shamsinar, we are a dental clinic that provides dental treatment only.BSP treatment is done at the medical clinic only.","See original (Malay)","Translated by Google","·","See translation (English)","I called to ask for the price for BSP before coming there. Called and he answered. When I went there the clinic was closed because the doctor was on break. If it was during break time at least you could inform me who called when you were on break. Wasting my time. BSP doesn't do it according to timing, not whenever you are free.I almost didn't repeat again BSP because they didn't inform you of your status. Luckily there is another clinic.","See original (Malay)","Translated by Google","·"
"https://www.google.com/maps/contrib/110670051968199277582/reviews?hl=en-GB","Muhd Hashraffi","1 review","https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnTUNBNjV6ZWNREAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnTUNBNjV6ZWNREi4KF0NJSE0wb2dLRUlDQWdNQ0E2NXplOFFFEhNDZ3dJc295SXZRWVF1TWFybmdJGi0KFkNJSE0wb2dLRUlDQWdNQ0E2NXplQ1ESE0Nnd0lzb3lJdlFZUXVNYXJuZ0kiEgkAAAAAAAAAABHXeA_OYb62XCoTQ2d3SXNveUl2UVlRdU1hcm5nSQ&wv=1&d=286732336&gsas=1","8 months ago","Sangat bagus dan harga berpatutan good","[object Object]","_","1","🙏","Klinik Pergigian Alam Megah (owner)","8 months ago","Terima kasih Hashraffi 😁","","","See translation (English)","Thank you Hashraffi 😁","See original (Indonesian)","Translated by Google","·","See translation (English)","Very good and reasonable price good","See original (Malay)","Translated by Google","·"
"https://www.google.com/maps/contrib/112369268872399224375/reviews?hl=en-GB","Haziq Haziq","2 reviews","https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnTUNRN3RXVjJRRRAB&t=1&entityid=ChdDSUhNMG9nS0VJQ0FnTUNRN3RXVjJRRRItChZDSUhNMG9nS0VJQ0FnTUNRN3RXVk9REhNDZ3dJc1kyY3ZnWVFpTS11X3dJGi4KF0NJSE0wb2dLRUlDQWdNQ1E3dFdWdVFFEhNDZ3dJc1kyY3ZnWVFpTS11X3dJIhIJAAAAAAAAAAAR13gPzmG-tlwqE0Nnd0lzWTJjdmdZUWlNLXVfd0k&wv=1&d=286732336&gsas=1","7 months ago","Staff staff dekat sini mesra dan senang bergaul.","[object Object]","_","","","Klinik Pergigian Alam Megah (owner)","7 months ago","Terima kasih Haziq atas review anda🙏😀!!","Hover to react","","See translation (English)","Thank you Haziq for your review🙏😀!!","See original (Indonesian)","Translated by Google","·","See translation (English)","The staff here are friendly and easy to get along with.","See original (Indonesian)","Translated by Google","·"
"https://www.google.com/maps/contrib/106213838498594940948/reviews?hl=en-GB","Amalia Izzaty","4 reviews1 photo","https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnTURRd3Itc1ZREAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnTURRd3Itc1ZREi4KF0NJSE0wb2dLRUlDQWdNRFF3ci1zMVFFEhNDZ3dJb28tNXZnWVFnUDdLX1FFGi0KFkNJSE0wb2dLRUlDQWdNRFF3ci1zTlESE0Nnd0lvby01dmdZUWdQN0tfUUUiEgkAAAAAAAAAABHXeA_OYb62XCoTQ2d3SW9vLTV2Z1lRZ1A3S19RRQ&wv=1&d=286732336&gsas=1","7 months ago","Dokto & staff sangat bagus","[object Object]","_","","","Klinik Pergigian Alam Megah (owner)","7 months ago","Thank you Amalia for your feedback😀🙏. We truly appreciate it😃","Hover to react","·","","","","","","See translation (English)","Doctor & staff are very good","See original (Indonesian)","Translated by Google","·"
"https://www.google.com/maps/contrib/117868129212065605666/reviews?hl=en-GB","Shammimie Izzaty","1 review","https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSUNXLS1XbkpnEAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnSUNXLS1XbkpnEi4KF0NJSE0wb2dLRUlDQWdJQ1ctLVducGdFEhNDZ3dJMWVLYWtRWVEtUHk1dGdJGi0KFkNJSE0wb2dLRUlDQWdJQ1ctLVduWmcSE0Nnd0kxZUtha1FZUS1QeTV0Z0kiEgkAAAAAAAAAABHXeA_OYb62XCoTQ2d3STFlS2FrUVlRLVB5NXRnSQ&wv=1&d=286732336&gsas=1","3 years ago","Doktor & staff super friendly. Lepasni tamau pergi klinik lain dah 😂","[object Object]","_","1","🙏","Klinik Pergigian Alam Megah (owner)","3 years ago","Terima kasih :)","","","See translation (English)","Thank You :)","See original (Indonesian)","Translated by Google","·","See translation (English)","Doctor & staff are super friendly. I'll go to another clinic after this 😂","See original (Malay)","Translated by Google","·"
"https://www.google.com/maps/contrib/105255330114745406946/reviews?hl=en-GB","Haziq Hasnan","1 review","https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSURHMXR6Z1d3EAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnSURHMXR6Z1d3Ei4KF0NJSE0wb2dLRUlDQWdJREcxdHpnMndFEhNDZ3dJckxLSGpRWVE4S19ob2dFGi0KFkNJSE0wb2dLRUlDQWdJREcxdHpnT3cSE0Nnd0lyTEtIalFZUThLX2hvZ0UiEgkAAAAAAAAAABHXeA_OYb62XCoTQ2d3SXJMS0hqUVlROEtfaG9nRQ&wv=1&d=286732336&gsas=1","3 years ago","Dr Nik and staff 5🌟 Very friendly and servis terbaik 👏🏻","[object Object]","_","2","🙏","Klinik Pergigian Alam Megah (owner)","3 years ago","Terima kasih :)","","","See translation (English)","Thank You :)","See original (Indonesian)","Translated by Google","·","See translation (English)","Dr Nik and staff 5🌟 Very friendly and best service 👏🏻","See original (Malay)","Translated by Google","·"
"https://www.google.com/maps/contrib/102273494878288043480/reviews?hl=en-GB","Siti Najihah","6 reviews","https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnTURnMVpfSTNBRRAB&t=1&entityid=ChdDSUhNMG9nS0VJQ0FnTURnMVpfSTNBRRItChZDSUhNMG9nS0VJQ0FnTURnMVpfSVBBEhNDZ3dJbDY3N3ZRWVEwUGlUNVFJGi4KF0NJSE0wb2dLRUlDQWdNRGcxWl9JdkFFEhNDZ3dJbDY3N3ZRWVEwUGlUNVFJIhIJAAAAAAAAAAAR13gPzmG-tlwqE0Nnd0lsNjc3dlFZUTBQaVQ1UUk&wv=1&d=286732336&gsas=1","7 months ago","best klinik gigi evee","[object Object]","_","","","Klinik Pergigian Alam Megah (owner)","7 months ago","Thank you!!!!","Hover to react","","","","","","","See translation (English)","Best Evee Dental Clinic","See original (Indonesian)","Translated by Google","·"
"https://www.google.com/maps/contrib/107383609836261411610/reviews?hl=en-GB","Amy Jannah","1 review","https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnSUNtLUpyYnRBRRAB&t=1&entityid=ChdDSUhNMG9nS0VJQ0FnSUNtLUpyYnRBRRItChZDSUhNMG9nS0VJQ0FnSUNtLUpyYmRBEhNDZ3dJbF9yMWpRWVFnTFh0dEFFGi4KF0NJSE0wb2dLRUlDQWdJQ20tSnJiOUFFEhNDZ3dJbF9yMWpRWVFnTFh0dEFFIhIJAAAAAAAAAAAR13gPzmG-tlwqE0Nnd0lsX3IxalFZUWdMWHR0QUU&wv=1&d=286732336&gsas=1","3 years ago","Dr suria the best one Dr and staf pun baik dan ceria","[object Object]","_","1","🙏","Klinik Pergigian Alam Megah (owner)","3 years ago","Terima kasih :)","","","See translation (English)","Thank You :)","See original (Indonesian)","Translated by Google","·","See translation (English)","Dr Suria the best one Dr and the staff are also kind and cheerful","See original (Malay)","Translated by Google","·"
"https://www.google.com/maps/contrib/107904358402199824145/reviews?hl=en-GB","Emyrayyan 14","1 review","https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSUNtLU9Da0ZnEAE&t=1&entityid=ChZDSUhNMG9nS0VJQ0FnSUNtLU9Da0ZnEi4KF0NJSE0wb2dLRUlDQWdJQ20tT0NrbGdFEhNDZ3dJNUxiMWpRWVFxS2VwMUFFGi0KFkNJSE0wb2dLRUlDQWdJQ20tT0NrVmcSE0Nnd0k1TGIxalFZUXFLZXAxQUUiEgkAAAAAAAAAABHXeA_OYb62XCoTQ2d3STVMYjFqUVlRcUtlcDFBRQ&wv=1&d=286732336&gsas=1","3 years ago","Staff smua baik & peramah good service recommend","[object Object]","_","1","🙏","Klinik Pergigian Alam Megah (owner)","3 years ago","Terima kasih :)","","","See translation (English)","Thank You :)","See original (Indonesian)","Translated by Google","·","See translation (English)","All the staff are nice & friendly, good service, recommend","See original (Malay)","Translated by Google","·"
"https://www.google.com/maps/contrib/111870999309623172901/reviews?hl=en-GB","Afril Lina","1 review","https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VQT3B6TnlVaHR1aUJnEAE&t=1&entityid=ChZDSUhNMG9nS0VQT3B6TnlVaHR1aUJnEi4KF0NJSE0wb2dLRU1fVm44X3NzSmp3M0FFEhNDZ3dJektEN3dBWVEyTEtRZ3dJGi0KFkNJSE0wb2dLRU1ia3BxMlVyY3ZWTVESE0Nnd0l6S0Q3d0FZUTJMS1Fnd0kiEgkAAAAAAAAAABHXeA_OYb62XCoTQ2d3SXpLRDd3QVlRMkxLUWd3SQ&wv=1&d=286732336&gsas=1","5 months ago","Best sangat","[object Object]","_","","","Klinik Pergigian Alam Megah (owner)","a month ago","Thank you!!!😀😃","Hover to react","","","","","","","See translation (English)","Very best","See original (Indonesian)","Translated by Google","·"
"https://www.google.com/maps/contrib/106784065214281967776/reviews?hl=en-GB","Hafiyz zulkifly","2 reviews","https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnTUNBeFl5VXhnRRAB&t=1&entityid=ChdDSUhNMG9nS0VJQ0FnTUNBeFl5VXhnRRItChZDSUhNMG9nS0VJQ0FnTUNBeFl5VUpnEhNDZ3dJanZqOXZBWVE4SkdzdEFJGi4KF0NJSE0wb2dLRUlDQWdNQ0F4WXlVcGdFEhNDZ3dJanZqOXZBWVE4SkdzdEFJIhIJAAAAAAAAAAAR13gPzmG-tlwqE0Nnd0lqdmo5dkFZUThKR3N0QUk&wv=1&d=286732336&gsas=1","8 months ago","Service terbaik👍👍👍","[object Object]","_","1","🙏","Klinik Pergigian Alam Megah (owner)","8 months ago","Terima kasih!!!","","","See translation (English)","Thank You!!!","See original (Indonesian)","Translated by Google","·","See translation (English)","Best service👍👍👍","See original (Indonesian)","Translated by Google","·"
